annual_income,monthly_income,emi_loans,rent_house,food,shopping,education,education_fees,medical,transport,transportation,tax_pf_deductions,tax_pf,other_expenses,savings_goal,dependents,city_tier,housing_type,investment_preference,risk_level,total_expenses,savings,savings_ratio,emi_ratio,shopping_ratio,expense_to_income_ratio,essential_ratio,discretionary_ratio,tax_ratio,goal_coverage_ratio,financial_health_score,spender_class,rec_rent_house_pct,rec_food_pct,rec_shopping_pct,rec_emi_loans_pct,rec_education_pct,rec_medical_pct,rec_transport_pct,rec_savings_pct,rec_emergency_fund_pct,rec_investments_pct,rec_tax_pf_pct,forecast_savings_m1,forecast_savings_m2,forecast_savings_m3,forecast_savings_m4,forecast_savings_m5,forecast_savings_m6,forecast_savings_m7,forecast_savings_m8,forecast_savings_m9,forecast_savings_m10,forecast_savings_m11,forecast_savings_m12
524400.0,43700.0,9016.11,12343.88,7569.45,6788.51,8519.47,8519.47,3442.86,3776.51,3776.51,2949.19,2949.19,2414.28,6132.24,4,Tier 1,Rented,Equity,Medium,56820.26,-13120.26,-0.3002,0.2063,0.1553,1.3002,0.8833,0.2106,0.0675,0.0,5.0,Risky,17.24,11.8,6.5,13.68,6.9,3.91,4.64,12.6,5.97,8.29,4.47,-13783.15,-14334.09,-13591.96,-13726.99,-13797.15,-14809.2,-13950.11,-12874.79,-13779.37,-13532.47,-14624.58,-13702.8
790800.0,65900.0,0.0,6342.64,9102.04,12566.8,4240.35,4240.35,6088.67,4918.34,4918.34,7980.06,7980.06,8518.99,15605.05,2,Tier 1,Family Home,Balanced,High,59757.89,6142.11,0.0932,0.0,0.1907,0.9068,0.5868,0.32,0.1211,0.3936,53.94,Moderate,8.66,12.48,9.88,0.0,5.37,4.07,6.06,19.06,7.8,12.13,10.49,6826.76,5732.47,5608.27,6368.33,6553.21,5730.54,4657.78,4443.63,4292.28,4028.52,5285.57,6009.8
853200.0,71100.0,17113.64,9222.01,9020.07,9111.24,3302.01,3302.01,2021.32,5034.24,5034.24,8554.17,8554.17,1107.16,16682.02,1,Tier 2,Family Home,Equity,Low,64485.86,6614.14,0.093,0.2407,0.1281,0.907,0.5226,0.1437,0.1203,0.3965,69.8,Moderate,6.39,10.14,9.74,19.22,3.27,3.27,4.39,16.77,5.59,7.59,9.61,6794.45,6247.68,6626.95,6086.14,5589.91,5886.86,5138.92,5974.51,4811.1,6091.92,4766.55,5262.42
598800.0,49900.0,9786.0,16901.78,8068.99,7946.99,203.65,203.65,1033.83,3831.58,3831.58,3467.17,3467.17,1959.3,15389.25,2,Tier 1,Rented,Debt,Medium,53199.29,-3299.29,-0.0661,0.1961,0.1593,1.0661,0.6715,0.1985,0.0695,0.0,32.07,Risky,17.99,9.96,7.89,13.57,4.29,3.25,4.84,16.6,6.23,6.57,4.81,-3749.7,-4832.53,-4744.58,-5695.06,-4623.13,-4768.92,-5057.37,-4495.84,-4653.67,-5586.28,-6842.69,-5760.25
1186800.0,98900.0,0.0,8005.25,20760.02,9459.84,14075.08,14075.08,6256.93,5252.65,5252.65,13251.68,13251.68,11284.35,19013.58,3,Tier 2,Owned,Debt,Low,88345.8,10554.2,0.1067,0.0,0.0957,0.8933,0.6835,0.2097,0.134,0.5551,73.5,Moderate,11.72,13.48,8.87,0.0,6.95,4.44,4.6,21.76,7.53,5.44,11.21,8947.35,10013.51,11354.82,11088.15,8933.9,9494.67,9361.27,9357.59,8241.61,8982.47,8988.78,10639.42
1375200.0,114600.0,0.0,6438.4,11924.3,17205.4,0.0,0.0,4062.84,7912.12,7912.12,19335.01,19335.01,8857.93,23954.79,0,Tier 1,Family Home,Equity,Medium,75736.0,38864.0,0.3391,0.0,0.1501,0.6609,0.4334,0.2274,0.1687,1.6224,100.0,Moderate,8.98,9.88,11.68,0.0,1.8,3.14,6.29,21.56,6.29,11.23,15.16,38782.0,40416.47,42969.88,44762.98,41304.0,44252.53,45216.97,43902.04,45355.08,45083.54,47396.26,47632.39
300000.0,25000.0,0.0,6081.62,3382.84,3191.17,945.44,945.44,1785.0,1344.58,1344.58,1697.85,1697.85,1575.56,7373.79,1,Tier 1,Rented,Equity,Medium,20004.06,4995.94,0.1998,0.0,0.1276,0.8002,0.6095,0.1907,0.0679,0.6775,91.79,Moderate,21.44,10.48,10.06,0.0,3.38,3.38,5.77,19.8,5.77,10.31,5.6,5725.99,4653.89,5244.33,6032.52,5637.35,5454.1,5223.99,5132.58,5468.78,5319.68,5562.61,5799.34
580800.0,48400.0,0.0,13088.79,9747.16,5836.23,7566.78,7566.78,813.25,4918.8,4918.8,3723.36,3723.36,3799.51,14076.57,3,Tier 1,Rented,Debt,Medium,49493.88,-1093.88,-0.0226,0.0,0.1206,1.0226,0.8235,0.1991,0.0769,0.0,44.11,Risky,20.21,12.52,8.24,0.0,6.45,4.12,5.44,18.66,7.0,7.39,5.98,-1905.81,-1932.94,-1665.58,-1938.47,-1977.66,-1768.95,-3327.82,-2187.63,-2850.19,-3159.02,-3987.85,-3252.92
300000.0,25000.0,0.0,6112.63,4495.55,3487.41,1391.5,1391.5,1168.6,1119.77,1119.77,1696.4,1696.4,1974.63,1950.35,2,Tier 1,Rented,Balanced,Medium,21446.49,3553.51,0.1421,0.0,0.1395,0.8579,0.6394,0.2185,0.0679,1.822,83.17,Moderate,20.72,11.47,9.08,0.0,4.94,3.74,5.58,19.12,7.17,8.76,5.41,3987.71,3785.23,4846.74,3284.03,3704.95,4511.79,4189.14,3309.51,3728.22,3674.21,3882.74,3546.19
817200.0,68100.0,0.0,5159.15,7966.68,1870.24,1198.11,1198.11,2269.05,5251.3,5251.3,9320.33,9320.33,2858.69,17570.89,1,Tier 3,Family Home,Balanced,Medium,35893.55,32206.45,0.4729,0.0,0.0275,0.5271,0.4576,0.0694,0.1369,1.8329,100.0,Safe,7.51,11.92,11.45,0.0,3.85,3.85,5.16,22.53,6.57,10.32,12.85,33416.09,35408.76,36331.22,37862.62,37418.97,37022.48,37449.64,38528.01,38921.07,41407.83,42619.73,44265.0
314400.0,26200.0,0.0,3799.05,4047.77,4358.91,1644.14,1644.14,1062.22,839.36,839.36,1908.46,1908.46,2307.58,5279.62,2,Tier 1,Family Home,Balanced,Medium,19967.49,6232.51,0.2379,0.0,0.1664,0.7621,0.5077,0.2544,0.0728,1.1805,92.52,Moderate,9.14,13.17,10.42,0.0,5.67,4.3,6.4,21.95,8.23,10.06,6.66,5992.19,6690.78,6500.7,6586.76,7096.84,6183.43,7216.2,6110.02,6499.01,7798.06,7645.65,7431.92
498000.0,41500.0,0.0,1452.5,7090.92,1441.78,2570.27,2570.27,1504.14,2365.68,2365.68,2798.24,2798.24,2116.88,13313.39,2,Tier 2,Family Home,Balanced,High,21340.41,20159.59,0.4858,0.0,0.0347,0.5142,0.4285,0.0858,0.0674,1.5142,100.0,Safe,7.53,13.56,10.74,0.0,5.84,4.43,5.18,20.72,8.48,13.18,6.35,21390.11,21501.28,23155.33,23049.62,23479.82,24093.6,23936.25,24892.03,24715.65,25660.21,26804.3,26975.0
1627200.0,135600.0,0.0,15293.48,16485.04,7071.02,8594.72,8594.72,3945.83,9513.46,9513.46,22494.09,22494.09,4333.89,56952.0,2,Tier 2,Owned,Debt,Medium,87731.53,47868.47,0.353,0.0,0.0521,0.647,0.5629,0.0841,0.1659,0.8405,100.0,Safe,11.66,11.99,9.49,0.0,5.16,3.91,4.58,19.98,7.49,7.91,13.81,49247.89,51744.51,51257.42,56171.24,55738.26,54685.56,52497.73,54931.46,53972.76,58968.06,60171.89,61686.37
300000.0,25000.0,4732.21,6288.58,3871.15,2336.45,218.27,218.27,1128.44,1227.71,1227.71,1840.47,1840.47,1491.73,4193.49,2,Tier 3,Rented,Balanced,High,23135.01,1864.99,0.0746,0.1893,0.0935,0.9254,0.583,0.1531,0.0736,0.4447,62.79,Risky,16.18,10.13,8.02,13.31,4.36,3.31,3.87,15.47,6.33,9.85,5.18,1658.59,1823.12,2005.83,1615.4,1496.25,1640.2,652.16,1659.19,1389.68,1373.46,1771.21,453.66
300000.0,25000.0,0.0,7143.48,1782.69,3807.7,1338.69,1338.69,1365.05,1429.16,1429.16,2029.79,2029.79,2231.41,6863.49,1,Tier 1,Rented,Equity,Medium,21127.97,3872.03,0.1549,0.0,0.1523,0.8451,0.6036,0.2416,0.0812,0.5641,79.33,Moderate,21.2,10.36,9.95,0.0,3.34,3.34,5.71,19.57,5.71,10.19,6.62,4687.64,3686.72,4038.33,4493.46,4162.28,3590.23,4235.03,4285.43,4079.47,4199.01,4084.65,4991.87
510000.0,42500.0,0.0,11472.63,4861.42,6220.97,1008.75,1008.75,2004.43,2873.51,2873.51,1935.76,1935.76,3790.83,10439.47,1,Tier 1,Rented,Balanced,High,34168.3,8331.7,0.196,0.0,0.1464,0.804,0.5684,0.2356,0.0455,0.7981,88.41,Moderate,21.96,10.73,10.3,0.0,3.46,3.46,5.91,18.58,5.91,11.83,3.85,8286.9,8748.37,9443.96,9210.05,8381.3,9232.17,8373.32,9467.29,9346.76,9171.05,9356.4,9492.52
1274400.0,106200.0,0.0,21531.35,15106.5,22247.87,6032.72,6032.72,1458.18,7226.63,7226.63,17593.9,17593.9,12340.0,18663.51,1,Tier 2,Rented,Balanced,Medium,103537.15,2662.85,0.0251,0.0,0.2095,0.9749,0.6492,0.3257,0.1657,0.1427,40.63,Risky,19.02,10.06,9.67,0.0,3.25,3.25,4.36,19.02,5.55,8.72,13.13,2482.76,-59.7,2028.92,260.9,1223.01,-1040.08,801.75,934.86,-1339.07,-2041.22,-3426.26,-1708.8
614400.0,51200.0,12580.84,13368.46,4862.83,5723.15,1861.49,1861.49,1768.6,3217.32,3217.32,4242.21,4242.21,1889.51,12709.71,1,Tier 2,Rented,Equity,High,49514.41,1685.59,0.0329,0.2457,0.1118,0.9671,0.5727,0.1487,0.0829,0.1326,52.47,Risky,17.07,9.03,8.68,17.48,2.92,2.92,3.91,12.09,4.98,11.03,5.89,1847.31,-58.82,1898.57,-434.79,631.27,1284.02,409.13,-357.54,-329.86,610.53,-1029.28,410.97
832800.0,69400.0,0.0,4460.63,12515.44,2480.67,8281.87,8281.87,3497.81,3614.71,3614.71,7243.28,7243.28,2818.9,10401.57,2,Tier 1,Family Home,Debt,Medium,44913.31,24486.69,0.3528,0.0,0.0357,0.6472,0.5708,0.0764,0.1044,2.3541,100.0,Safe,9.0,12.96,10.26,0.0,5.58,4.23,6.3,21.61,8.1,8.55,9.4,24620.54,26484.68,26265.66,26036.0,27470.74,26514.81,27264.67,27320.03,27779.54,30535.47,30254.34,31654.76
307200.0,25600.0,0.0,2700.5,3993.29,2434.58,2321.04,2321.04,1171.99,1631.53,1631.53,1704.03,1704.03,1883.7,5205.86,3,Tier 3,Owned,Equity,Medium,17840.66,7759.34,0.3031,0.0,0.0951,0.6969,0.5282,0.1687,0.0666,1.4905,100.0,Safe,11.25,13.93,9.17,0.0,7.18,4.59,4.76,20.76,7.79,10.82,5.76,7864.75,8681.23,8411.91,8490.24,8707.96,9408.91,8023.46,8998.72,7908.8,9067.62,9980.27,9852.65
949200.0,79100.0,0.0,14961.56,9016.92,10400.85,6759.12,6759.12,4363.94,5724.71,5724.71,10075.8,10075.8,5391.71,18936.6,2,Tier 3,Rented,Debt,Medium,66694.61,12405.39,0.1568,0.0,0.1315,0.8432,0.6435,0.1997,0.1274,0.6551,84.24,Moderate,18.33,11.48,9.09,0.0,4.94,3.75,4.38,19.13,7.17,7.57,10.15,13012.88,13005.36,12849.3,15076.39,12902.53,12595.62,13324.17,13106.45,11845.15,14039.28,13401.79,13001.95
1713600.0,142800.0,34609.94,38244.28,29690.27,15823.3,12200.96,12200.96,9901.57,10244.99,10244.99,25976.97,25976.97,2426.88,14224.89,4,Tier 1,Rented,Debt,Medium,179119.16,-36319.16,-0.2543,0.2424,0.1108,1.2543,0.8842,0.1278,0.1819,0.0,5.0,Risky,15.92,10.9,6.0,14.84,6.37,3.61,4.28,11.63,5.51,5.82,11.14,-36517.51,-41854.5,-38357.9,-39527.28,-36927.05,-39351.01,-37624.6,-39270.04,-38984.62,-38857.51,-41587.12,-40654.7
483600.0,40300.0,0.0,9430.13,5498.86,4659.65,646.12,646.12,2289.19,2053.5,2053.5,2154.04,2154.04,4300.9,16926.0,1,Tier 1,Rented,Balanced,Medium,31032.39,9267.61,0.23,0.0,0.1156,0.77,0.5477,0.2223,0.0535,0.5475,93.85,Moderate,22.0,10.75,10.32,0.0,3.47,3.47,5.92,20.31,5.92,9.31,4.52,9748.32,10117.52,9821.09,9314.4,9852.25,9570.13,9345.62,10758.38,10187.69,10431.62,10421.06,10846.55
1504800.0,125400.0,17351.83,8683.36,11517.58,13556.23,4371.45,4371.45,1254.0,7088.58,7088.58,19595.88,19595.88,9989.55,29974.29,1,Tier 1,Family Home,Debt,Low,93408.46,31991.54,0.2551,0.1384,0.1081,0.7449,0.4187,0.1878,0.1563,1.0673,100.0,Moderate,8.06,10.24,9.84,11.16,3.31,3.31,5.64,20.96,5.64,5.24,12.6,31684.12,34319.46,36104.55,36147.71,35086.79,34457.42,34079.83,35460.47,35455.71,36738.83,37218.74,39415.0
908400.0,75700.0,0.0,11808.67,14481.17,7162.57,5860.77,5860.77,6375.14,2736.47,2736.47,9695.65,9695.65,2745.37,17097.15,3,Tier 3,Rented,Equity,Low,60865.81,14834.19,0.196,0.0,0.0946,0.804,0.6732,0.1309,0.1281,0.8676,92.88,Moderate,17.51,12.26,8.07,0.0,6.32,4.03,4.19,19.79,6.85,7.23,9.75,15604.39,16086.9,16668.07,16233.19,16412.21,15715.93,15824.75,15805.75,15983.78,16681.17,16952.9,17101.92
537600.0,44800.0,17938.19,13717.59,5131.8,5726.56,950.62,950.62,1642.93,3471.14,3471.14,3363.02,3363.02,4276.92,10480.16,1,Tier 1,Rented,Balanced,Medium,56218.77,-11418.77,-0.2549,0.4004,0.1278,1.2549,0.6312,0.2233,0.0751,0.0,5.0,Risky,18.14,8.86,6.42,23.72,2.86,2.86,4.88,9.07,6.28,7.67,5.24,-11167.26,-12031.69,-12298.54,-10992.18,-12015.25,-12468.88,-12431.71,-12585.88,-11879.1,-12703.63,-12801.34,-13248.45
1315200.0,109600.0,0.0,11191.47,17422.18,6365.85,18024.33,18024.33,7716.01,9194.33,9194.33,18663.41,18663.41,12045.0,46032.0,3,Tier 1,Family Home,Balanced,Low,100622.58,8977.42,0.0819,0.0,0.0581,0.9181,0.7501,0.168,0.1703,0.195,67.07,Moderate,8.18,13.17,8.67,0.0,6.79,4.34,5.73,21.27,7.36,6.55,13.93,7117.12,8146.69,8162.88,7691.17,7143.68,7648.05,6294.08,7693.89,7167.0,7519.38,7516.08,7637.98
692400.0,57700.0,21405.74,8801.37,6561.91,8651.27,0.0,0.0,981.79,4250.33,4250.33,4051.0,4051.0,4109.87,4083.81,0,Tier 1,Owned,Balanced,High,58813.28,-1113.28,-0.0193,0.371,0.1499,1.0193,0.4271,0.2212,0.0702,0.0,23.42,Risky,12.34,8.48,7.71,26.21,1.54,2.7,5.4,8.48,6.94,10.79,5.41,-1474.79,-1613.96,-1987.27,-2561.93,-2623.62,-2628.69,-2688.99,-2613.15,-2569.13,-3604.46,-3949.1,-3689.9
1226400.0,102200.0,0.0,14357.71,19780.62,7592.49,4182.44,4182.44,7017.89,4207.53,4207.53,17333.43,17333.43,6959.39,15375.66,4,Tier 2,Owned,Debt,Medium,81431.5,20768.5,0.2032,0.0,0.0743,0.7968,0.6544,0.1424,0.1696,1.3507,96.12,Moderate,10.94,13.91,7.66,0.0,8.13,4.61,4.3,18.75,7.03,7.42,13.25,20318.29,22254.55,22553.17,23147.21,24741.07,22618.21,22650.74,20988.81,20920.05,24249.65,22311.57,22952.37
841200.0,70100.0,9404.15,19136.65,5919.65,4840.1,2322.04,2322.04,4485.15,2547.54,2547.54,7590.14,7590.14,4343.21,18270.57,1,Tier 2,Rented,Balanced,High,60588.63,9511.37,0.1357,0.1342,0.069,0.8643,0.5992,0.131,0.1083,0.5206,76.0,Moderate,17.74,9.39,9.02,9.92,3.03,3.03,4.07,16.27,5.18,10.35,8.01,8080.71,10664.97,9214.09,10274.72,10122.03,10561.57,10037.2,7885.93,8996.5,9747.39,9715.02,10446.36
1359600.0,113300.0,22820.66,20268.76,8090.24,4498.59,14542.97,14542.97,4663.69,4224.44,4224.44,18911.43,18911.43,12402.83,23906.49,2,Tier 1,Owned,Debt,High,110423.61,2876.39,0.0254,0.2014,0.0397,0.9746,0.624,0.1492,0.1669,0.1203,50.84,Risky,11.38,10.24,8.1,14.32,4.41,3.34,4.98,12.09,6.4,8.89,11.87,3822.73,2563.41,2421.26,1934.63,1909.12,3279.94,1380.94,-1913.15,6.23,446.16,193.85,-1959.29
1690800.0,140900.0,21258.58,6657.42,25535.86,11676.78,27461.17,27461.17,8347.02,13560.01,13560.01,24533.13,24533.13,10484.53,38322.06,3,Tier 1,Family Home,Debt,Low,149514.5,-8614.5,-0.0611,0.1509,0.0829,1.0611,0.753,0.1573,0.1741,0.0,36.07,Risky,7.31,11.77,7.75,11.03,6.07,3.88,5.12,19.01,6.58,4.75,12.73,-9030.53,-8256.93,-10789.5,-10764.32,-11469.32,-12875.01,-12386.62,-10344.3,-14484.42,-14207.12,-13790.69,-14759.33
866400.0,72200.0,15412.38,17127.73,12357.75,5990.09,7657.8,7657.8,7856.36,6355.15,6355.15,9891.12,9891.12,7420.86,19731.92,3,Tier 1,Rented,Debt,Medium,90069.24,-17869.24,-0.2475,0.2135,0.083,1.2475,0.8483,0.1857,0.137,0.0,5.0,Risky,17.11,10.6,6.98,14.05,5.46,3.49,4.61,12.51,5.92,6.25,9.02,-17315.47,-18940.91,-20557.81,-19323.06,-18592.77,-19820.78,-19222.62,-19675.71,-18323.81,-19256.49,-19842.08,-20444.94
842400.0,70200.0,0.0,8283.37,6953.27,6361.9,2926.31,2926.31,6217.91,5731.25,5731.25,9793.68,9793.68,7391.94,12700.3,1,Tier 3,Family Home,Balanced,Medium,53659.63,16540.37,0.2356,0.0,0.0906,0.7644,0.5685,0.1959,0.1395,1.3024,99.61,Moderate,7.49,11.89,11.42,0.0,3.84,3.84,5.15,22.47,6.55,10.3,13.06,16489.66,18154.41,17169.18,17934.33,18017.25,19112.0,17634.18,16152.67,18371.11,17882.96,18945.94,19514.04
734400.0,61200.0,11380.17,10000.05,4588.71,9108.29,455.44,455.44,2971.77,2388.37,2388.37,6468.49,6468.49,1422.64,10823.63,1,Tier 2,Owned,Equity,Medium,48783.93,12416.07,0.2029,0.186,0.1488,0.7971,0.4391,0.1721,0.1057,1.1471,92.91,Moderate,10.73,9.73,9.35,14.25,3.14,3.14,4.21,18.39,5.36,9.58,8.1,12706.39,12766.6,13750.36,13210.25,14054.15,13523.12,12816.4,12674.32,12282.56,13705.65,13683.07,12904.64
630000.0,52500.0,12886.71,6863.09,3455.68,1050.0,1549.18,1549.18,3722.15,3420.74,3420.74,4529.76,4529.76,3603.27,15489.3,1,Tier 1,Owned,Equity,Medium,41080.58,11419.42,0.2175,0.2455,0.02,0.7825,0.4484,0.0886,0.0863,0.7372,94.7,Moderate,12.02,9.54,9.17,18.44,3.08,3.08,5.26,14.27,5.26,9.39,6.48,12905.93,11822.54,12338.4,13400.5,11628.77,12882.72,11719.62,12282.49,12192.13,12046.99,12390.41,13486.92
1532400.0,127700.0,18998.27,19682.01,21354.52,19799.98,6497.02,6497.02,5585.99,8267.34,8267.34,24241.56,24241.56,4495.93,22885.11,2,Tier 3,Family Home,Debt,Medium,128922.62,-1222.62,-0.0096,0.1488,0.1551,1.0096,0.6705,0.1903,0.1898,0.0,44.25,Risky,6.07,10.92,8.65,11.29,4.7,3.57,4.17,18.2,6.83,7.21,14.4,-1633.51,-994.66,-3545.8,-5620.94,-6199.38,-5837.85,-6384.57,-5389.75,-7206.11,-7093.29,-7702.82,-7801.13
1852800.0,154400.0,0.0,19305.15,18714.75,18781.87,21397.24,21397.24,8331.23,16319.69,16319.69,28874.35,28874.35,5137.72,34941.96,3,Tier 1,Owned,Equity,Low,136862.0,17538.0,0.1136,0.0,0.1216,0.8864,0.7315,0.1549,0.187,0.5019,75.15,Moderate,12.14,12.22,8.04,0.0,6.3,4.02,5.31,19.73,6.83,7.21,14.19,17788.83,17904.71,17936.36,18141.07,18980.07,19393.83,16855.57,17805.03,15318.24,17637.74,15506.14,18697.83
3100800.0,258400.0,77415.42,27210.4,37981.08,50050.41,10269.01,10269.01,15321.74,12783.49,12783.49,61495.83,61495.83,11200.97,87341.16,1,Tier 2,Family Home,Debt,Medium,303728.35,-45328.35,-0.1754,0.2996,0.1937,1.1754,0.6388,0.237,0.238,0.0,5.0,Risky,5.65,8.97,8.62,21.17,2.9,2.9,3.89,13.43,4.95,6.71,16.82,-46689.96,-46840.93,-49876.61,-52559.99,-51525.35,-48193.22,-50878.93,-57404.61,-54593.07,-50898.26,-57857.18,-63935.78
2578800.0,214900.0,0.0,61843.24,32586.98,21570.97,21803.86,21803.86,7612.58,9413.77,9413.77,51576.0,51576.0,18722.05,55302.98,2,Tier 1,Rented,Debt,Medium,225129.45,-10229.45,-0.0476,0.0,0.1004,1.0476,0.8601,0.1875,0.24,0.0,38.9,Risky,18.33,10.15,8.04,0.0,4.37,3.31,4.93,16.92,6.34,6.7,16.92,-10351.34,-11604.27,-14172.55,-12689.7,-15290.57,-17002.99,-17395.23,-13206.87,-22192.11,-18404.55,-24186.21,-21955.92
668400.0,55700.0,0.0,6804.0,6970.94,10195.81,3393.14,3393.14,3531.62,2119.51,2119.51,4858.16,4858.16,4024.24,13533.08,1,Tier 2,Family Home,Debt,Medium,41897.42,13802.58,0.2478,0.0,0.183,0.7522,0.4969,0.2553,0.0872,1.0199,91.55,Moderate,8.0,12.7,12.2,0.0,4.1,4.1,5.5,24.0,7.0,9.5,8.72,13280.0,14969.96,16270.58,15505.59,15977.52,15182.45,14957.91,15206.65,14678.32,14906.64,16616.11,17241.27
483600.0,40300.0,0.0,7631.03,6593.27,2586.07,5524.21,5524.21,2396.11,2733.71,2733.71,2861.0,2861.0,403.0,5976.38,2,Tier 2,Owned,Balanced,High,30728.4,9571.6,0.2375,0.0,0.0642,0.7625,0.6883,0.0742,0.071,1.6016,100.0,Safe,12.41,12.76,10.11,0.0,5.5,4.17,4.88,19.5,7.98,12.41,6.29,10459.2,10316.52,9524.91,10947.06,10234.06,11054.78,10317.28,10439.57,10967.17,10240.59,10513.1,11254.49
1389600.0,115800.0,0.0,25040.1,19831.84,7826.04,14015.97,14015.97,4478.91,4945.16,4945.16,18263.78,18263.78,13935.94,26154.53,2,Tier 2,Rented,Balanced,Medium,108337.74,7462.26,0.0644,0.0,0.0676,0.9356,0.7476,0.1879,0.1577,0.2853,63.85,Risky,18.29,10.97,8.69,0.0,4.72,3.58,4.19,18.29,6.86,8.38,12.02,6727.8,7052.29,8594.42,8440.97,5443.36,5945.97,5705.29,4104.59,4897.4,4763.56,5942.92,5926.21
710400.0,59200.0,0.0,2658.71,8530.1,11852.99,3052.57,3052.57,3329.51,6871.24,6871.24,6711.34,6711.34,1594.5,4005.7,2,Tier 1,Family Home,Balanced,Medium,44600.96,14599.04,0.2466,0.0,0.2002,0.7534,0.5262,0.2272,0.1134,3.6446,93.71,Moderate,8.8,12.68,10.04,0.0,5.46,4.14,6.16,21.13,7.92,9.68,9.98,15873.01,15065.58,15854.71,15671.9,16184.5,15381.26,15749.77,16116.8,15398.82,15908.57,16610.11,16566.97
673200.0,56100.0,13108.77,17899.22,9313.14,7298.71,9938.53,9938.53,3823.54,2304.51,2304.51,4392.22,4392.22,4563.39,16968.27,3,Tier 1,Rented,Balanced,Low,72642.03,-16542.03,-0.2949,0.2337,0.1301,1.2949,0.8498,0.2114,0.0783,0.0,5.0,Risky,17.52,10.85,7.14,15.74,5.59,3.57,4.72,14.15,6.06,5.39,5.27,-17022.34,-16611.19,-17695.34,-18140.99,-17124.56,-18046.92,-17090.47,-16229.87,-18158.64,-18083.67,-18336.7,-18245.04
696000.0,58000.0,15380.67,9048.14,10303.91,7052.66,3616.95,3616.95,3375.92,1160.0,1160.0,3460.06,3460.06,4401.12,11686.91,2,Tier 3,Owned,Balanced,Medium,57799.43,200.57,0.0035,0.2652,0.1216,0.9965,0.5339,0.1975,0.0597,0.0172,47.85,Risky,9.85,10.91,8.64,20.1,4.7,3.56,4.17,14.4,6.82,8.34,4.52,-38.36,190.12,-475.56,-1308.15,-945.27,-1041.5,-1231.4,-1420.45,-1126.02,-2571.19,-2050.09,-1613.55
314400.0,26200.0,0.0,2508.52,3024.83,5371.21,1393.97,1393.97,1324.11,1251.05,1251.05,2412.89,2412.89,812.22,5039.93,2,Tier 2,Owned,Balanced,High,18098.8,8101.2,0.3092,0.0,0.205,0.6908,0.4548,0.236,0.0921,1.6074,100.0,Moderate,12.17,12.52,9.91,0.0,5.39,4.09,4.78,19.13,7.83,12.17,8.01,9522.73,9322.15,8519.09,9312.77,8684.51,8246.47,9488.16,9581.53,9647.06,9187.31,9643.26,10438.01
1080000.0,90000.0,0.0,15156.36,13121.94,6462.4,731.58,731.58,3005.7,8010.39,8010.39,11939.86,11939.86,4093.91,14215.21,1,Tier 1,Owned,Balanced,Medium,62522.14,27477.86,0.3053,0.0,0.0718,0.6947,0.5774,0.1173,0.1327,1.933,100.0,Safe,13.79,10.95,10.52,0.0,3.53,3.53,6.03,20.69,6.03,9.48,11.44,26901.61,31058.19,30919.48,31263.67,31561.19,31158.66,30356.97,30524.4,30675.44,34177.04,33379.93,33747.78
1126800.0,93900.0,17364.02,22846.48,10289.8,8007.64,5415.54,5415.54,3854.25,3836.35,3836.35,12171.06,12171.06,4358.21,27468.36,1,Tier 2,Rented,Debt,Medium,88143.35,5756.65,0.0613,0.1849,0.0853,0.9387,0.6221,0.1317,0.1296,0.2096,62.82,Risky,17.12,9.06,8.7,13.19,2.93,2.93,3.92,17.12,4.99,6.78,9.25,6298.72,6067.32,5122.77,5664.66,4230.18,4268.02,5099.74,4718.18,2736.83,2678.89,3461.21,4887.8
300000.0,25000.0,3545.67,6252.93,1585.96,3822.32,0.0,0.0,1254.43,1131.67,1131.67,1623.85,1623.85,1894.03,6517.46,0,Tier 1,Rented,Balanced,Low,21110.86,3889.14,0.1556,0.1418,0.1529,0.8444,0.474,0.2287,0.065,0.5967,80.37,Moderate,20.1,8.5,10.05,10.96,1.55,2.71,5.41,20.1,5.41,6.18,5.02,3539.92,4103.48,4106.73,5005.22,5021.61,3363.18,5189.79,3632.31,4500.56,4556.75,3773.5,4569.9
807600.0,67300.0,0.0,15903.92,12072.63,3533.96,6707.51,6707.51,3757.04,4653.9,4653.9,9297.68,9297.68,6739.11,13349.98,4,Tier 3,Rented,Balanced,Medium,62665.75,4634.25,0.0689,0.0,0.0525,0.9311,0.7785,0.1526,0.1382,0.3471,65.1,Risky,16.96,13.12,7.22,0.0,7.67,4.35,4.05,17.69,6.64,8.11,10.19,5557.7,5451.4,4586.96,3712.94,5125.98,3799.28,3699.69,3185.51,2657.76,2160.79,3511.19,2519.35
5072400.0,422700.0,39469.44,31903.64,32388.9,49216.61,0.0,0.0,8116.04,19161.21,19161.21,101448.0,101448.0,14825.66,101334.14,1,Tier 2,Owned,Equity,Medium,296529.5,126170.5,0.2985,0.0934,0.1164,0.7015,0.4566,0.1515,0.24,1.2451,100.0,Safe,10.38,9.42,9.05,6.93,3.04,3.04,4.08,17.8,5.19,9.27,17.8,132290.51,139037.12,141574.98,144969.61,140630.61,141633.3,142169.11,140984.11,140427.41,144053.72,146853.91,157906.44
